,date,summary,temp,precip,precip_intensity,precip_type,wind,visibility
1413,2016-02-06,Clear,33.5,0.0,0.0,,2.5,10.0
1414,2016-02-07,Clear,38.76,0.0,0.0,,5.41,10.0
1415,2016-02-08,Clear,38.26,0.01,0.0011,rain,7.18,9.58
1416,2016-02-09,Partly Cloudy,32.56,0.0,0.0,,11.4,10.0
1417,2016-02-10,Partly Cloudy,26.1,0.0,0.0,,11.39,10.0
1418,2016-02-11,Clear,21.95,0.0,0.0,,10.81,10.0
1419,2016-02-12,Partly Cloudy,27.18,0.0,0.0,,4.73,9.63
1420,2016-02-13,Clear,15.72,0.0,0.0,,12.06,10.0
1421,2016-02-14,Partly Cloudy,22.16,0.0,0.0,,8.57,5.94
1422,2016-02-15,Light Snow,29.97,0.17,0.0044,snow,2.51,5.55
1423,2016-02-16,Clear,37.85,0.0,0.0,,6.33,10.0
1424,2016-02-17,Clear,35.46,0.0,0.0,,5.52,10.0
1425,2016-02-18,Clear,29.33,0.0,0.0,,3.72,10.0
1426,2016-02-19,Clear,40.3,0.0,0.0,,11.25,10.0
1427,2016-02-20,Clear,51.58,0.0,0.0,,5.46,10.0
1428,2016-02-21,Partly Cloudy,47.41,0.07,0.0025,rain,6.79,9.84
1429,2016-02-22,Clear,42.05,0.0,0.0,,4.21,10.0
1430,2016-02-23,Clear,41.49,0.02,0.0013,rain,6.48,3.8
1431,2016-02-24,Clear,59.02,0.0,0.0,,10.09,8.55
1432,2016-02-25,Light Rain,40.4,0.49,0.0092,rain,14.6,10.0
1433,2016-02-26,Clear,31.61,0.0,0.0,,7.31,10.0
1434,2016-02-27,Clear,36.54,0.0,0.0,,2.58,10.0
1435,2016-02-28,Clear,56.45,0.0,0.0,,11.85,10.0
1436,2016-02-29,Clear,42.85,0.0,0.0,,3.47,10.0
1437,2016-03-01,Partly Cloudy,59.96,0.0,0.0,,14.34,10.0
1438,2016-03-02,Clear,31.97,0.0,0.0,,6.06,10.0
1439,2016-03-03,Light Snow,32.61,0.27,0.006,snow,4.14,2.26
1440,2016-03-04,Clear,38.06,0.0,0.0,,6.14,10.0
1441,2016-03-05,Clear,36.69,0.0,0.0,,3.92,10.0
1442,2016-03-06,Clear,36.69,0.0,0.0,,3.4,8.48
1443,2016-03-07,Clear,52.39,0.0,0.0,,5.79,10.0
1444,2016-03-08,Clear,55.11,0.0,0.0,,5.95,10.0
1445,2016-03-09,Clear,62.29,0.0,0.0,,6.61,10.0
1446,2016-03-10,Clear,68.87,0.0,0.0,,8.48,10.0
1447,2016-03-11,Clear,55.89,0.0,0.0,,2.6,10.0
1448,2016-03-12,Clear,53.46,0.0,0.0,,2.55,10.0
1449,2016-03-13,Clear,53.46,0.0,0.0,,2.55,10.0
1450,2016-03-14,Overcast,47.25,0.0,0.0,,6.68,6.69
1451,2016-03-15,Clear,51.52,0.0,0.0,,4.77,8.2
1452,2016-03-16,Clear,55.38,0.0,0.0,,1.78,9.79
1453,2016-03-17,Partly Cloudy,56.64,0.0,0.0,,6.92,10.0
1454,2016-03-18,Clear,53.82,0.0,0.0,,6.94,10.0
1455,2016-03-19,Overcast,37.32,0.0,0.0,,3.97,9.12
1456,2016-03-20,Mostly Cloudy,37.4,0.01,0.0009,rain,6.88,9.9
1457,2016-03-21,Clear,41.06,0.0,0.0,,3.16,10.0
1458,2016-03-22,Clear,55.33,0.0,0.0,,12.24,10.0
1459,2016-03-23,Clear,58.45,0.0,0.0,,5.68,10.0
1460,2016-03-24,Clear,67.82,0.0,0.0,,12.63,10.0
1461,2016-03-25,Partly Cloudy,51.59,0.0,0.0,,12.5,10.0
1462,2016-03-26,Mostly Cloudy,53.48,0.0,0.0,,6.05,10.0
1463,2016-03-27,Overcast,48.77,0.09,0.0029,rain,6.66,4.46
1464,2016-03-28,Mostly Cloudy,55.39,0.0,0.0,,13.96,10.0
1465,2016-03-29,Clear,49.35,0.0,0.0,,6.67,10.0
1466,2016-03-30,Partly Cloudy,53.11,0.0,0.0,,12.49,10.0
1467,2016-03-31,Partly Cloudy,68.13,0.0,0.0,,12.25,10.0
1468,2016-04-01,Partly Cloudy,71.41,0.0,0.0,,5.02,10.0
1469,2016-04-02,Windy and Mostly Cloudy,46.56,0.14,0.0038,rain,26.07,7.95
1470,2016-04-03,Clear,47.18,0.0,0.0,,7.51,10.0
1471,2016-04-04,Mostly Cloudy,45.18,0.0,0.0,,13.76,10.0
1472,2016-04-05,Clear,37.41,0.0,0.0,,2.42,10.0
1473,2016-04-06,Partly Cloudy,51.08,0.0,0.0,,9.74,10.0
1474,2016-04-07,Clear,49.63,0.0,0.0,,8.63,10.0
1475,2016-04-08,Partly Cloudy,45.12,0.0,0.0,,1.62,10.0
1476,2016-04-09,Clear,36.8,0.0,0.0,,13.45,10.0
1477,2016-04-10,Partly Cloudy,45.92,0.0,0.0,,10.64,10.0
1478,2016-04-11,Partly Cloudy,65.37,0.0,0.0,,13.18,9.93
1479,2016-04-12,Clear,50.97,0.0,0.0,,7.22,10.0
1480,2016-04-13,Clear,47.14,0.0,0.0,,1.85,10.0
1481,2016-04-14,Clear,51.0,0.0,0.0,,9.53,10.0
1482,2016-04-15,Clear,50.84,0.0,0.0,,5.5,10.0
1483,2016-04-16,Clear,52.64,0.0,0.0,,4.48,10.0
1484,2016-04-17,Clear,57.52,0.0,0.0,,3.67,9.63
1485,2016-04-18,Partly Cloudy,63.12,0.0,0.0,,1.12,9.9
1486,2016-04-19,Partly Cloudy,62.23,0.0,0.0,,7.91,10.0
1487,2016-04-20,Partly Cloudy,57.04,0.0,0.0,,8.22,10.0
1488,2016-04-21,Partly Cloudy,65.8,0.0,0.0,,4.29,10.0
1489,2016-04-22,Mostly Cloudy,64.17,0.0,0.0,,5.02,9.46
1490,2016-04-23,Clear,58.05,0.0,0.0,,8.13,10.0
1491,2016-04-24,Partly Cloudy,55.32,0.0,0.0,,8.01,10.0
1492,2016-04-25,Partly Cloudy,65.97,0.0,0.0,,4.08,10.0
1493,2016-04-26,Partly Cloudy,71.12,0.0,0.0,,4.56,10.0
1494,2016-04-27,Mostly Cloudy,53.83,0.0,0.0,,3.32,9.73
1495,2016-04-28,Drizzle,47.5,0.22,0.0052,rain,6.71,9.19
1496,2016-04-29,Overcast,52.36,0.0,0.0,,3.64,8.36
1497,2016-04-30,Drizzle,53.84,0.34,0.007,rain,4.92,9.48
1498,2016-05-01,Overcast,55.44,0.12,0.0034,rain,4.13,5.69
1499,2016-05-02,Light Rain,62.23,0.5,0.0097,rain,3.04,8.85
1500,2016-05-03,Drizzle,58.52,0.43,0.0083,rain,6.19,8.88
1501,2016-05-04,Overcast,53.39,0.0,0.0,,8.39,8.65
1502,2016-05-05,Overcast,54.19,0.09,0.0029,rain,4.15,8.91
1503,2016-05-06,Light Rain,51.66,0.52,0.011,rain,3.65,7.95
1504,2016-05-07,Mostly Cloudy,57.52,0.0,0.0,,7.78,10.0
1505,2016-05-08,Partly Cloudy,55.41,0.0,0.0,,3.69,10.0
1506,2016-05-09,Partly Cloudy,59.27,0.0,0.0,,1.46,10.0
1507,2016-05-10,Mostly Cloudy,56.67,0.09,0.0028,rain,4.73,9.89
1508,2016-05-11,Overcast,58.31,0.0,0.0,,3.56,4.72
1509,2016-05-12,Mostly Cloudy,62.64,0.0,0.0,,3.66,9.14
1510,2016-05-13,Clear,60.48,0.0,0.0,,6.9,10.0
1511,2016-05-14,Clear,54.77,0.0,0.0,,12.89,10.0
1512,2016-05-15,Clear,52.27,0.0,0.0,,7.79,10.0
1513,2016-05-16,Partly Cloudy,55.9,0.0,0.0,,4.07,10.0
1514,2016-05-17,Mostly Cloudy,53.34,0.0,0.0,,1.99,7.29
1515,2016-05-18,Overcast,58.34,0.0,0.0,,7.02,10.0
1516,2016-05-19,Clear,57.89,0.0,0.0,,3.39,9.97
1517,2016-05-20,Partly Cloudy,64.46,0.0,0.0,,7.63,10.0
1518,2016-05-21,Overcast,54.58,0.02,0.0012,rain,6.84,7.79
1519,2016-05-22,Overcast,56.0,0.11,0.0032,rain,6.63,8.46
1520,2016-05-23,Mostly Cloudy,59.89,0.0,0.0,,3.7,9.64
1521,2016-05-24,Clear,64.38,0.0,0.0,,4.12,10.0
1522,2016-05-25,Clear,67.54,0.0,0.0,,3.35,9.93
1523,2016-05-26,Clear,73.25,0.0,0.0,,6.12,9.91
1524,2016-05-27,Partly Cloudy,75.01,0.0,0.0,,6.38,10.0
1525,2016-05-28,Partly Cloudy,73.56,0.0,0.0,,5.97,10.0
1526,2016-05-29,Light Rain,67.57,0.72,0.0485,rain,3.73,8.91
1527,2016-05-30,Mostly Cloudy,72.05,0.0,0.0,,6.76,9.83
1528,2016-05-31,Clear,71.74,0.0,0.0,,3.04,9.68
1529,2016-06-01,Clear,71.74,0.0,0.0,,5.25,10.0
1530,2016-06-02,Partly Cloudy,72.25,0.0,0.0,,2.92,10.0
1531,2016-06-03,Mostly Cloudy,72.28,0.0,0.0,,4.76,7.89
1532,2016-06-04,Partly Cloudy,73.59,0.0,0.0,,5.1,10.0
1533,2016-06-05,Partly Cloudy,71.04,0.0,0.0,,5.19,10.0
1534,2016-06-06,Partly Cloudy,76.05,0.0,0.0,,6.72,10.0
1535,2016-06-07,Clear,69.5,0.0,0.0,,8.43,10.0
1536,2016-06-08,Clear,62.6,0.0,0.0,,5.63,10.0
1537,2016-06-09,Clear,70.1,0.0,0.0,,7.48,10.0
1538,2016-06-10,Partly Cloudy,69.09,0.0,0.0,,3.06,10.0
1539,2016-06-11,Clear,79.51,0.0,0.0,,5.7,10.0
1540,2016-06-12,Dry,74.78,0.0,0.0,,12.44,10.0
1541,2016-06-13,Mostly Cloudy,73.84,0.0,0.0,,5.12,10.0
1542,2016-06-14,Clear,67.16,0.0,0.0,,5.52,10.0
1543,2016-06-15,Mostly Cloudy,74.76,0.0,0.0,,3.67,10.0
1544,2016-06-16,Rain,68.19,0.82,0.124,rain,6.88,7.52
1545,2016-06-17,Clear,70.99,0.0,0.0,,4.17,10.0
1546,2016-06-18,Partly Cloudy,70.37,0.0,0.0,,6.61,10.0
1547,2016-06-19,Partly Cloudy,75.06,0.0,0.0,,4.02,10.0
1548,2016-06-20,Partly Cloudy,77.54,0.0,0.0,,5.74,10.0
1549,2016-06-21,Light Rain,72.65,0.5,0.0098,rain,4.28,9.57
1550,2016-06-22,Clear,72.81,0.0,0.0,,3.08,10.0
1551,2016-06-23,Mostly Cloudy,75.17,0.0,0.0,,3.5,10.0
1552,2016-06-24,Overcast,72.99,0.0,0.0,,5.67,10.0
1553,2016-06-25,Clear,72.85,0.0,0.0,,4.65,10.0
1554,2016-06-26,Clear,69.29,0.0,0.0,,5.58,10.0
1555,2016-06-27,Light Rain,76.13,0.56,0.0141,rain,7.11,8.93
1556,2016-06-28,Light Rain,69.22,0.55,0.0136,rain,2.97,9.62
1557,2016-06-29,Clear,69.79,0.0,0.0,,5.09,10.0
1558,2016-06-30,Partly Cloudy,73.74,0.0,0.0,,3.45,10.0
1559,2016-07-01,Light Rain,72.84,0.64,0.025,rain,3.74,9.73
1560,2016-07-02,Partly Cloudy,71.78,0.0,0.0,,3.08,10.0
1561,2016-07-03,Mostly Cloudy,68.02,0.0,0.0,,2.61,9.13
1562,2016-07-04,Light Rain,73.14,0.69,0.0362,rain,7.66,3.91
1563,2016-07-05,Partly Cloudy,78.9,0.0,0.0,,4.38,9.93
1564,2016-07-06,Clear,79.62,0.0,0.0,,4.47,9.5
1565,2016-07-07,Partly Cloudy,82.03,0.0,0.0,,6.46,10.0
1566,2016-07-08,Partly Cloudy,78.44,0.0,0.0,,4.53,8.86
1567,2016-07-09,Clear,80.52,0.0,0.0,,7.06,10.0
1568,2016-07-10,Clear,76.0,0.0,0.0,,5.54,10.0
1569,2016-07-11,Partly Cloudy,74.84,0.0,0.0,,4.53,10.0
1570,2016-07-12,Partly Cloudy,77.75,0.0,0.0,,7.47,10.0
1571,2016-07-13,Clear,79.28,0.0,0.0,,2.12,8.79
1572,2016-07-14,Partly Cloudy,83.32,0.0,0.0,,4.95,9.94
1573,2016-07-15,Clear,79.89,0.0,0.0,,3.92,10.0
1574,2016-07-16,Partly Cloudy,71.83,0.0,0.0,,4.72,9.42
1575,2016-07-17,Clear,80.64,0.0,0.0,,5.81,9.84
1576,2016-07-18,Partly Cloudy,75.29,0.0,0.0,,4.95,9.62
1577,2016-07-19,Light Rain,74.71,0.65,0.0285,rain,1.58,8.91
1578,2016-07-20,Clear,74.74,0.0,0.0,,1.46,9.84
1579,2016-07-21,Partly Cloudy,77.69,0.0,0.0,,6.71,10.0
1580,2016-07-22,Clear,83.35,0.0,0.0,,5.3,9.84
1581,2016-07-23,Clear,83.93,0.0,0.0,,1.55,10.0
1582,2016-07-24,Partly Cloudy,82.74,0.0,0.0,,5.76,9.53
1583,2016-07-25,Light Rain,83.78,0.65,0.0286,rain,1.93,9.35
1584,2016-07-26,Partly Cloudy,81.72,0.0,0.0,,5.54,9.73
1585,2016-07-27,Partly Cloudy,81.58,0.0,0.0,,5.26,9.79
1586,2016-07-28,Light Rain,76.41,0.57,0.0158,rain,3.37,8.19
1587,2016-07-29,Clear,78.68,0.0,0.0,,2.7,9.32
1588,2016-07-30,Drizzle,74.06,0.26,0.0058,rain,1.98,9.96
1589,2016-07-31,Clear,78.64,0.0,0.0,,3.99,9.35
1590,2016-08-01,Clear,76.3,0.0,0.0,,3.33,9.81
1591,2016-08-02,Mostly Cloudy,75.6,0.0,0.0,,7.9,10.0
1592,2016-08-03,Clear,73.74,0.0,0.0,,4.47,10.0
1593,2016-08-04,Clear,73.52,0.0,0.0,,5.19,10.0
1594,2016-08-05,Partly Cloudy,77.02,0.0,0.0,,5.96,10.0
1595,2016-08-06,Clear,78.59,0.0,0.0,,4.49,9.84
1596,2016-08-07,Partly Cloudy,75.16,0.0,0.0,,4.11,10.0
1597,2016-08-08,Partly Cloudy,71.01,0.0,0.0,,2.77,10.0
1598,2016-08-09,Partly Cloudy,76.68,0.0,0.0,,5.29,9.78
1599,2016-08-10,Partly Cloudy,82.08,0.0,0.0,,6.83,10.0
1600,2016-08-11,Clear,83.28,0.0,0.0,,7.57,10.0
1601,2016-08-12,Clear,85.38,0.0,0.0,,7.18,9.62
1602,2016-08-13,Clear,87.77,0.0,0.0,,8.44,10.0
1603,2016-08-14,Partly Cloudy,78.93,0.0,0.0,,2.68,9.3
1604,2016-08-15,Rain,74.53,0.79,0.0935,rain,5.94,9.26
1605,2016-08-16,Partly Cloudy,85.94,0.0,0.0,,8.18,9.82
1606,2016-08-17,Rain,73.42,0.79,0.093,rain,1.14,9.43
1607,2016-08-18,Partly Cloudy,81.03,0.0,0.0,,6.44,9.66
1608,2016-08-19,Clear,77.02,0.0,0.0,,2.53,9.73
1609,2016-08-20,Clear,77.13,0.0,0.0,,7.33,9.74
1610,2016-08-21,Clear,74.64,0.0,0.0,,6.36,10.0
1611,2016-08-22,Clear,69.77,0.0,0.0,,2.56,9.91
1612,2016-08-23,Clear,70.05,0.0,0.0,,5.96,10.0
1613,2016-08-24,Clear,74.11,0.0,0.0,,8.67,10.0
1614,2016-08-25,Clear,79.54,0.0,0.0,,5.2,9.69
1615,2016-08-26,Clear,80.17,0.0,0.0,,1.0,9.73
1616,2016-08-27,Clear,76.71,0.0,0.0,,3.38,9.84
1617,2016-08-28,Clear,75.21,0.0,0.0,,4.4,10.0
1618,2016-08-29,Clear,79.33,0.0,0.0,,2.85,10.0
1619,2016-08-30,Clear,74.1,0.0,0.0,,2.08,10.0
1620,2016-08-31,Partly Cloudy,80.12,0.0,0.0,,7.7,10.0
1621,2016-09-01,Mostly Cloudy,73.51,0.09,0.0028,rain,4.74,9.64
1622,2016-09-02,Partly Cloudy,71.88,0.0,0.0,,5.29,10.0
1623,2016-09-03,Partly Cloudy,71.92,0.0,0.0,,4.55,10.0
1624,2016-09-04,Clear,68.66,0.0,0.0,,2.56,10.0
1625,2016-09-05,Clear,73.22,0.0,0.0,,4.82,10.0
1626,2016-09-06,Clear,77.54,0.0,0.0,,2.72,10.0
1627,2016-09-07,Light Rain,76.52,0.52,0.011,rain,5.91,9.48
1628,2016-09-08,Partly Cloudy,82.43,0.0,0.0,,5.16,9.45
1629,2016-09-09,Clear,79.61,0.0,0.0,,3.77,9.63
1630,2016-09-10,Partly Cloudy,81.46,0.0,0.0,,9.74,9.86
1631,2016-09-11,Partly Cloudy,70.76,0.0,0.0,,2.53,10.0
1632,2016-09-12,Clear,68.65,0.0,0.0,,3.61,10.0
1633,2016-09-13,Partly Cloudy,74.94,0.0,0.0,,7.87,10.0
1634,2016-09-14,Clear,77.44,0.0,0.0,,7.11,10.0
1635,2016-09-15,Partly Cloudy,68.66,0.0,0.0,,6.3,10.0
1636,2016-09-16,Mostly Cloudy,70.3,0.0,0.0,,7.0,10.0
1637,2016-09-17,Partly Cloudy,73.97,0.0,0.0,,7.43,10.0
1638,2016-09-18,Partly Cloudy,78.09,0.0,0.0,,7.02,10.0
1639,2016-09-19,Partly Cloudy,71.94,0.0,0.0,,5.21,9.41
1640,2016-09-20,Partly Cloudy,73.7,0.0,0.0,,3.68,8.66
1641,2016-09-21,Partly Cloudy,74.49,0.0,0.0,,5.05,9.67
1642,2016-09-22,Clear,70.74,0.0,0.0,,3.56,9.97
1643,2016-09-23,Clear,73.38,0.0,0.0,,4.52,9.84
1644,2016-09-24,Clear,64.19,0.0,0.0,,3.72,9.36
1645,2016-09-25,Partly Cloudy,62.1,0.0,0.0,,3.58,10.0
1646,2016-09-26,Mostly Cloudy,65.27,0.2,0.0049,rain,5.79,10.0
1647,2016-09-27,Clear,63.97,0.0,0.0,,2.03,9.29
1648,2016-09-28,Light Rain,68.53,0.67,0.0331,rain,8.39,9.37
1649,2016-09-29,Light Rain,64.59,0.73,0.0521,rain,8.83,8.34
1650,2016-09-30,Overcast,63.81,0.02,0.0012,rain,8.56,6.44
1651,2016-10-01,Overcast,64.62,0.0,0.0,,4.03,3.93
1652,2016-10-02,Overcast,67.02,0.0,0.0,,0.96,8.81
1653,2016-10-03,Clear,62.69,0.0,0.0,,3.45,9.03
1654,2016-10-04,Clear,61.95,0.0,0.0,,5.59,10.0
1655,2016-10-05,Clear,61.12,0.0,0.0,,5.31,9.62
1656,2016-10-06,Clear,63.46,0.0,0.0,,4.22,10.0
1657,2016-10-07,Partly Cloudy,65.75,0.0,0.0,,3.76,9.85
1658,2016-10-08,Mostly Cloudy,65.96,0.0,0.0,,9.25,8.83
1659,2016-10-09,Clear,57.44,0.0,0.0,,7.16,10.0
1660,2016-10-10,Clear,50.54,0.0,0.0,,1.62,9.97
1661,2016-10-11,Clear,53.2,0.0,0.0,,2.34,9.81
1662,2016-10-12,Clear,56.22,0.0,0.0,,2.55,9.58
1663,2016-10-13,Clear,58.42,0.0,0.0,,7.2,10.0
1664,2016-10-14,Partly Cloudy,53.75,0.0,0.0,,0.72,9.89
1665,2016-10-15,Clear,54.96,0.0,0.0,,4.71,10.0
1666,2016-10-16,Partly Cloudy,63.34,0.0,0.0,,2.58,9.62
1667,2016-10-17,Clear,65.65,0.0,0.0,,2.92,9.52
1668,2016-10-18,Clear,69.43,0.0,0.0,,6.49,9.84
1669,2016-10-19,Mostly Cloudy,70.77,0.0,0.0,,2.66,9.64
1670,2016-10-20,Partly Cloudy,71.07,0.0,0.0,,8.98,10.0
1671,2016-10-21,Mostly Cloudy,59.91,0.0,0.0,,12.38,10.0
1672,2016-10-22,Clear,50.75,0.0,0.0,,12.03,10.0
1673,2016-10-23,Clear,56.71,0.0,0.0,,6.87,10.0
1674,2016-10-24,Clear,53.9,0.0,0.0,,5.0,10.0
1675,2016-10-25,Clear,47.31,0.0,0.0,,3.47,10.0
1676,2016-10-26,Partly Cloudy,50.62,0.0,0.0,,4.16,10.0
1677,2016-10-27,Partly Cloudy,60.48,0.0,0.0,,3.03,8.64
1678,2016-10-28,Clear,46.84,0.0,0.0,,1.56,10.0
1679,2016-10-29,Clear,62.94,0.0,0.0,,6.22,10.0
1680,2016-10-30,Clear,64.39,0.0,0.0,,4.29,10.0
1681,2016-10-31,Partly Cloudy,47.66,0.0,0.0,,0.76,9.63
1682,2016-11-01,Partly Cloudy,55.23,0.0,0.0,,5.14,10.0
1683,2016-11-02,Partly Cloudy,59.64,0.0,0.0,,2.47,8.77
1684,2016-11-03,Partly Cloudy,65.63,0.0,0.0,,7.72,10.0
1685,2016-11-04,Clear,48.1,0.0,0.0,,4.1,10.0
1686,2016-11-05,Clear,51.36,0.0,0.0,,3.59,10.0
1687,2016-11-06,Clear,51.6,0.0,0.0,,6.04,10.0
1688,2016-11-07,Clear,42.88,0.0,0.0,,3.63,9.05
1689,2016-11-08,Clear,54.47,0.0,0.0,,4.57,10.0
1690,2016-11-09,Clear,51.7,0.0,0.0,,12.32,10.0
1691,2016-11-10,Clear,45.46,0.0,0.0,,7.57,10.0
1692,2016-11-11,Clear,48.87,0.0,0.0,,9.84,10.0
1693,2016-11-12,Clear,37.72,0.0,0.0,,3.96,10.0
1694,2016-11-13,Clear,43.24,0.0,0.0,,5.79,10.0
1695,2016-11-14,Partly Cloudy,49.66,0.0,0.0,,4.92,10.0
1696,2016-11-15,Clear,49.17,0.0,0.0,,4.56,10.0
1697,2016-11-16,Clear,47.47,0.0,0.0,,1.79,8.33
1698,2016-11-17,Clear,44.46,0.0,0.0,,2.23,10.0
1699,2016-11-18,Clear,49.74,0.0,0.0,,3.94,9.94
1700,2016-11-19,Clear,42.41,0.0,0.0,,13.99,10.0
1701,2016-11-20,Breezy,37.38,0.0,0.0,,18.99,10.0
1702,2016-11-21,Clear,36.83,0.0,0.0,,11.62,10.0
1703,2016-11-22,Clear,36.99,0.0,0.0,,5.9,10.0
1704,2016-11-23,Clear,43.77,0.0,0.0,,2.54,10.0
1705,2016-11-24,Clear,43.31,0.0,0.0,,1.85,9.74
1706,2016-11-25,Clear,49.04,0.0,0.0,,4.74,8.09
1707,2016-11-26,Clear,40.79,0.0,0.0,,7.2,10.0
1708,2016-11-27,Clear,35.93,0.0,0.0,,1.57,10.0
1709,2016-11-28,Partly Cloudy,48.34,0.0,0.0,,6.56,10.0
1710,2016-11-29,Clear,53.15,0.0,0.0,,1.37,2.83
1711,2016-11-30,Light Rain,58.88,0.54,0.0123,rain,6.13,9.02
1712,2016-12-01,Clear,46.21,0.0,0.0,,6.07,10.0
1713,2016-12-02,Partly Cloudy,43.98,0.0,0.0,,9.59,10.0
1714,2016-12-03,Clear,41.65,0.0,0.0,,8.12,10.0
1715,2016-12-04,Light Rain,40.7,0.57,0.015,rain,9.06,8.32
1716,2016-12-05,Clear,43.85,0.0,0.0,,5.0,10.0
1717,2016-12-06,Clear,44.43,0.05,0.0019,rain,6.09,8.6
1718,2016-12-07,Clear,36.72,0.0,0.0,,3.59,8.82
1719,2016-12-08,Clear,34.06,0.0,0.0,,14.12,10.0
1720,2016-12-09,Clear,30.91,0.0,0.0,,6.33,10.0
1721,2016-12-10,Clear,28.91,0.0,0.0,,6.13,10.0
1722,2016-12-11,Clear,40.13,0.0,0.0,,7.55,10.0
1723,2016-12-12,Clear,45.31,0.0,0.0,,12.2,10.0
1724,2016-12-13,Clear,40.76,0.0,0.0,,1.39,10.0
1725,2016-12-14,Clear,38.73,0.0,0.0,,6.15,10.0
1726,2016-12-15,Clear,17.89,0.0,0.0,,9.33,10.0
1727,2016-12-16,Partly Cloudy,28.44,0.0,0.0,,9.54,10.0
1728,2016-12-17,Clear,41.53,0.0,0.0,,6.17,7.07
1729,2016-12-18,Clear,36.26,0.0,0.0,,10.01,10.0
1730,2016-12-19,Clear,30.3,0.0,0.0,,5.23,10.0
1731,2016-12-20,Clear,28.56,0.0,0.0,,3.78,10.0
1732,2016-12-21,Clear,32.77,0.0,0.0,,3.42,10.0
1733,2016-12-22,Clear,38.44,0.0,0.0,,4.98,10.0
1734,2016-12-23,Clear,40.92,0.0,0.0,,5.71,9.93
1735,2016-12-24,Partly Cloudy,36.66,0.0,0.0,,3.8,4.06
1736,2016-12-25,Clear,34.97,0.0,0.0,,3.39,8.11
1737,2016-12-26,Partly Cloudy,47.22,0.0,0.0,,9.62,9.93
1738,2016-12-27,Clear,51.61,0.0,0.0,,12.36,10.0
1739,2016-12-28,Clear,37.22,0.0,0.0,,4.82,10.0
1740,2016-12-29,Clear,36.22,0.0,0.0,,4.75,10.0
1741,2016-12-30,Partly Cloudy,45.8,0.0,0.0,,10.25,10.0
1742,2016-12-31,Clear,43.68,0.0,0.0,,4.09,10.0
1743,2017-01-01,Drizzle,40.05,0.48,0.009,rain,7.01,2.93
1744,2017-01-02,Clear,42.65,0.02,0.0012,rain,6.39,2.87
1745,2017-01-03,Clear,44.35,0.0,0.0,,2.69,3.82
1746,2017-01-04,Clear,36.64,0.0,0.0,,10.12,10.0
1747,2017-01-05,Clear,34.44,0.0,0.0,,2.21,9.87
1748,2017-01-06,Clear,27.27,0.0,0.0,,8.63,10.0
1749,2017-01-07,Clear,19.43,0.0,0.0,,11.42,10.0
1750,2017-01-08,Clear,18.3,0.0,0.0,,6.98,10.0
1751,2017-01-09,Clear,22.23,0.0,0.0,,6.84,10.0
1752,2017-01-10,Partly Cloudy,39.59,0.0,0.0,,12.46,10.0
1753,2017-01-11,Partly Cloudy,47.76,0.16,0.0041,rain,8.21,9.18
1754,2017-01-12,Clear,62.39,0.0,0.0,,9.41,10.0
1755,2017-01-13,Partly Cloudy,42.78,0.0,0.0,,7.43,10.0
1756,2017-01-14,Clear,34.98,0.0,0.0,,3.52,7.54
1757,2017-01-15,Clear,38.18,0.0,0.0,,4.29,9.85
1758,2017-01-16,Clear,40.9,0.01,0.0009,rain,4.84,9.78
1759,2017-01-17,Clear,47.43,0.0,0.0,,2.87,2.11
1760,2017-01-18,Clear,46.4,0.0,0.0,,8.35,10.0
1761,2017-01-19,Clear,37.58,0.0,0.0,,0.55,9.83
1762,2017-01-20,Clear,46.04,0.0,0.0,,4.72,3.4
1763,2017-01-21,Clear,47.3,0.0,0.0,,2.97,4.19
1764,2017-01-22,Clear,49.13,0.18,0.0045,rain,7.83,3.31
1765,2017-01-23,Clear,38.25,0.09,0.0029,rain,11.97,6.27
1766,2017-01-24,Clear,46.16,0.0,0.0,,10.96,10.0
1767,2017-01-25,Clear,46.49,0.0,0.0,,3.08,10.0
1768,2017-01-26,Clear,43.04,0.0,0.0,,10.35,10.0
1769,2017-01-27,Partly Cloudy,37.58,0.0,0.0,,14.58,10.0
1770,2017-01-28,Clear,35.59,0.0,0.0,,2.7,10.0
1771,2017-01-29,Partly Cloudy,37.81,0.0,0.0,,6.24,10.0
1772,2017-01-30,Clear,29.77,0.0,0.0,,2.37,10.0
1773,2017-01-31,Clear,37.37,0.0,0.0,,4.6,10.0
1774,2017-02-01,Partly Cloudy,44.58,0.0,0.0,,5.81,10.0
1775,2017-02-02,Clear,36.32,0.0,0.0,,8.7,10.0
1776,2017-02-03,Clear,30.96,0.0,0.0,,14.33,10.0
1777,2017-02-04,Clear,33.21,0.0,0.0,,7.69,10.0
1778,2017-02-05,Clear,38.37,0.0,0.0,,4.99,10.0
1779,2017-02-06,Clear,46.34,0.0,0.0,,9.16,10.0
1780,2017-02-07,Clear,62.35,0.0,0.0,,13.73,10.0
1781,2017-02-08,Clear,52.89,0.0,0.0,,5.98,10.0
1782,2017-02-09,Clear,26.31,0.0,0.0,,16.02,10.0
1783,2017-02-10,Clear,37.19,0.0,0.0,,7.67,10.0
1784,2017-02-11,Clear,45.58,0.0,0.0,,0.25,10.0
1785,2017-02-12,Breezy and Partly Cloudy,51.14,0.0,0.0,,23.72,10.0
1786,2017-02-13,Clear,33.5,0.0,0.0,,3.93,10.0
1787,2017-02-14,Clear,38.64,0.0,0.0,,2.57,10.0
